fire,0.0,0.0,0.0,-0.37397074271683733,-0.005865716308129605,-0.07920333299453756,-0.6275079516974579,-0.1361493792242141,-0.1807949884799766,-0.8110477206691911,-0.23390365432276067,-0.29364083446343986,-0.9306976478105597,-0.4272728289941672,-0.4060524790137299,-0.5260613352761621,-0.8181976451406131,-0.24847797598352775,-0.8000875900814146,-1.044206948726846,-0.4506477084189442,-0.9125354602464975,-0.8282041718350723,-0.5405003471824572,-0.9121025337930627,-0.6330009691664675,-0.5812261142701364,-0.40053079682527404,-0.8617872190987408,-0.311284226700567,-0.734871769322991,-1.0299417468524519,-0.5758742350344033,-0.8110286162108868,-0.7458646041529492,-0.6901389715646484,-0.7699838208597474,-0.5537067816597768,-0.7416666908014332,-0.2694295278546476,-0.8223478458539057,-0.3869621871511207,-0.5703953354993955,-1.0536999216777394,-0.6412753933237054,-0.7167600952419023,-0.858713020333663,-0.7547359212055499,-0.7490084208593046,-0.6847950984552819,-0.7998319140813975,-0.14101518761296727,-0.7421897482666139,-0.4591272141421309,-0.20118516474844944,-1.0658752900962867,-0.691233997020073,-0.25478385583606067,-1.3103968137792392,-0.8411746094603305,-0.303634603328524,-1.5076328603331566,-0.9348893439917784
fire,0.0,0.0,0.0,-0.32640339469017426,-0.03090344292821586,-0.07567329795355648,-0.566688764307772,-0.20417888616063215,-0.15436131239207762,-0.7276684965952971,-0.32182415569812156,-0.2551018260703711,-0.8115845768012856,-0.48649008838997104,-0.3389346326371785,-0.44364936497044194,-0.9074172269562004,-0.0792669912685522,-0.6171479297795077,-1.3527783872900707,-0.19521211512270584,-0.6765305776143975,-1.414534187141948,-0.23480052400091855,-0.6536145005334424,-1.4636479957802229,-0.2516969783843744,-0.34787000994460315,-0.9281755416609931,-0.1321991680891513,-0.6903356728884548,-1.152158124592659,-0.3303714101588467,-0.7589248471657878,-0.8507225313825807,-0.3880119216857109,-0.6949792526321897,-0.627491603069281,-0.3841121610718057,-0.2496418403869231,-0.8833024236818845,-0.20238017191313604,-0.5795475258650251,-1.0578760037111192,-0.385950290743795,-0.7091615559182559,-0.7888289373886886,-0.3930595295938461,-0.7049874151352934,-0.5934081253926795,-0.34823953415596015,-0.15758237491435828,-0.7976861460162042,-0.2819427580390904,-0.2266873797674107,-1.1664009026624953,-0.40952817320672735,-0.2782301208168353,-1.4204869493051078,-0.45033536298684557,-0.30344727722727094,-1.6547817255021187,-0.4554667795565069
fire,0.0,0.0,0.0,-0.3718932508874294,-0.08211635319799544,0.023821015922233357,-0.5898984762992656,-0.2813542020283237,-0.018754347411512932,-0.7500534502006264,-0.3913380442497149,-0.0911925336044157,-0.8571340776472572,-0.5354814903039292,-0.15222753259139088,-0.34331850864902047,-0.970039814845713,0.020130111175923754,-0.678289042446147,-1.0956618403154232,-0.09616964000581141,-0.7410732023901899,-0.8280790985412806,-0.16758113463273344,-0.7025704515216661,-0.6116814083166129,-0.19553012252486218,-0.2710790529720578,-0.9601517610927486,-0.06800546088562104,-0.7136662322430407,-1.0864665107312355,-0.21060781862679145,-0.7661902910715629,-0.8273425277865403,-0.27524872906113795,-0.7188647768759162,-0.6414226254100105,-0.29439447703202415,-0.24423352668304824,-0.893898791359738,-0.16797609443092848,-0.6642111749847279,-1.123845076647209,-0.2722057370781646,-0.7837252931955094,-1.012237354061633,-0.294697673579491,-0.775007606006347,-0.9397436400755315,-0.29206275969650436,-0.2534210728496093,-0.7964527376986954,-0.26946796857433175,-0.4284766214555317,-1.1617139978736648,-0.3398609543584394,-0.5166113726097487,-1.409907986892434,-0.37059261134483507,-0.547499346566814,-1.6237490838739839,-0.384947536042858
fire,0.0,0.0,0.0,-0.397326266313998,-0.06909393014557674,0.0488350835851126,-0.5857196009456112,-0.2651078384474637,0.029800517734346006,-0.7303963395444871,-0.3730114698152007,-0.024676677144746483,-0.802146995109812,-0.5189930524043291,-0.05982493284764576,-0.29033490701115294,-0.9720909747880552,0.07765178413170455,-0.5654451933496005,-1.1867370484152902,-0.015928558649476236,-0.6195443506336934,-1.0307799691165822,-0.054760510288683985,-0.5740891491439518,-0.8993192254065079,-0.06360600800282014,-0.236718582684482,-0.9714703348464718,-0.014481060911897064,-0.7220819000812674,-1.0113700333769353,-0.1616421301334025,-0.7508159275610812,-0.6835531522124253,-0.1940408667521005,-0.6480889570743922,-0.4809806993414501,-0.18308111162635446,-0.23236444134912107,-0.8980665039840656,-0.11911618517253843,-0.6751993030028125,-0.991170122914429,-0.23643695024218878,-0.7258975263013995,-0.7642017657440153,-0.20794889996576932,-0.6519353483223537,-0.6369398126915848,-0.15872487132973745,-0.2694530808078327,-0.7850383343030907,-0.225249873978478,-0.4524350758750379,-1.0990178178679306,-0.2974148403937866,-0.5268388972701141,-1.3150564539531961,-0.30163603739917805,-0.5431987728953674,-1.5312064543540755,-0.28860475980556716
fire,0.0,0.0,0.0,-0.389524132549336,-0.1194652946882432,0.1528173370481898,-0.5571577020110807,-0.3156040835587892,0.1620921957547192,-0.6954378003648423,-0.3800410699223741,0.11713876028123521,-0.7928889032979319,-0.5238432515902106,0.0705567717913296,-0.3609011375428119,-0.9248053515278842,0.15796116197004295,-0.6498173192749989,-1.016194596709864,0.0967546484320248,-0.7245701839472757,-0.7221627729420178,0.04157831538489315,-0.7071962778163325,-0.48785618236817857,0.014356342167566002,-0.28144527082896137,-0.9593460537603384,0.021064393237837917,-0.664803869069027,-1.0119524874098431,-0.07683448903861256,-0.7248720978634196,-0.7609115523100322,-0.11418987916592149,-0.6625075487720441,-0.5899524326632587,-0.11503167386961416,-0.2540442736134639,-0.8925856429116468,-0.11772597298268932,-0.568451640417683,-1.1838076253294878,-0.16496374153094204,-0.6595296128382923,-1.2765355500092161,-0.15330816579815354,-0.6350646190681933,-1.3842772502145413,-0.14167518195311193,-0.3008090862332969,-0.787241751779464,-0.24637475609305726,-0.46696833371322816,-1.0935234531449234,-0.2765017448747839,-0.5492463176649787,-1.322092706964474,-0.26576134570030635,-0.5665126578475371,-1.5527204205601162,-0.2555542791603051
fire,0.0,0.0,0.0,-0.3632100165832462,-0.09928437084920444,0.03869754855574821,-0.548539483765361,-0.27071909311953285,0.007502537992272469,-0.6931021292712758,-0.3549094782771831,-0.058190588543212324,-0.7847823070491788,-0.49171277816874365,-0.10307791316066363,-0.32944420791777645,-0.9545536811304968,0.06165376508490033,-0.6456509825282349,-1.079442149495906,-0.04280670066251886,-0.6997713564245125,-0.8422529447983716,-0.0982230440192941,-0.6494808199457922,-0.6652779019716872,-0.11394215851675524,-0.29435309703130846,-0.9552528495523552,-0.029124692104512927,-0.744156030991488,-0.9349445600404801,-0.16926378317926613,-0.7345362050804152,-0.6044919833401251,-0.21290978004843758,-0.614830494488203,-0.41905818098269787,-0.21465460173464065,-0.2938384177488554,-0.8898339581478601,-0.13288123297355206,-0.7165069640391591,-0.905046026708415,-0.24296404897306464,-0.7564118544200134,-0.6699312507906223,-0.22843308964299436,-0.6768956851163608,-0.5527608849585026,-0.19386340913855843,-0.32266070306075634,-0.7932927431785176,-0.23827011683961458,-0.5145909044221969,-1.0865673827388906,-0.29005898315286227,-0.5976032840769371,-1.2900236750379948,-0.2815344310880401,-0.6232774702814987,-1.4913453923974713,-0.26508356644154757
fire,0.0,0.0,0.0,-0.35717419324579985,-0.06742964803837988,-0.006626594051738114,-0.5559384688926781,-0.2173933680449778,-0.06610458191679554,-0.7114133045950926,-0.2997654400040481,-0.15109488329053863,-0.8223339839354734,-0.42639285100058594,-0.21329139882187606,-0.3500802024606017,-0.94070783196595,-0.016426842633232526,-0.6908065918930132,-1.1017542737522121,-0.13871846552436062,-0.7551668070657609,-0.9178076768266724,-0.19813166058602977,-0.704702765754624,-0.7816066883664579,-0.21364822396221753,-0.3164603976775465,-0.9446438610343632,-0.08660711582693444,-0.7961899343822508,-0.8975838968385242,-0.2392840601453963,-0.7839760683079441,-0.5619920509652804,-0.28070654084982144,-0.6575098784743562,-0.3842930986233013,-0.28074181609219795,-0.322304340315234,-0.874874559017714,-0.17021562235101587,-0.7637016633169371,-0.8565329906743119,-0.29457480605601016,-0.7882110445086227,-0.5841471099086377,-0.2806238208932273,-0.6967943614618992,-0.4369129862100205,-0.2415883090735893,-0.359421424141927,-0.7664638413575269,-0.258165304000042,-0.5572021468486507,-1.0995516967047603,-0.32012683514311036,-0.657356965004183,-1.3196912764432724,-0.31688193471949305,-0.7013140059478833,-1.5227821725267734,-0.3003248652749347
fire,0.0,0.0,0.0,-0.3803436189450738,-0.04358250307344942,0.03515029532282675,-0.5801975821087071,-0.1937855886772891,0.009388306658041683,-0.7456136552756724,-0.2880847208190296,-0.04948361437264158,-0.8784176241119477,-0.40912364214123864,-0.0903008526250786,-0.38587857682382826,-0.913983734178002,0.06969835460981241,-0.7385217158414309,-1.051858067873088,-0.013642677920905972,-0.8175055039252562,-0.8948150804919265,-0.05095434249648458,-0.785442500949046,-0.7556781246722085,-0.05333988601792742,-0.3620345164312284,-0.9320842025155456,-0.012249421756394449,-0.8319032902901159,-0.8726830913503536,-0.12845661074214662,-0.8082174294997669,-0.5837816819863704,-0.16234916000522198,-0.6871518711505122,-0.4283025720407938,-0.16148969334132635,-0.3816039424430064,-0.8845074975185978,-0.10605771892760939,-0.8286783170308959,-0.8599240906088114,-0.21264431220584937,-0.8497047343367381,-0.6015714300794928,-0.20699574132214502,-0.7647149727207898,-0.4588234669283954,-0.17607583188219936,-0.4383003812630482,-0.7990859321165056,-0.2000287221080144,-0.6591247158050596,-1.1191310289902852,-0.25814214597655116,-0.7634396405426437,-1.3365026910165034,-0.25985558626259764,-0.8076285754247218,-1.5478627681571855,-0.24798740477706388
fire,0.0,0.0,0.0,-0.3319020584595191,0.007606165452967387,0.32893201174480835,-0.5300997523603675,-0.15977962138000007,0.4704943208212812,-0.7359165663216687,-0.2531706404130411,0.5236591593355089,-0.9306723742402196,-0.3612148527773299,0.5661779571370792,-0.3831727731680167,-0.8662442358260323,0.4366217832623629,-0.6399383868066489,-1.104931067883117,0.5039373713530062,-0.6825944268342932,-1.1616892428848933,0.5506074243693339,-0.6727032357771489,-1.216306146636523,0.5715073155002959,-0.3714389633171603,-0.8989764893325369,0.2321085266792676,-0.8293830842499464,-0.8976682132733789,0.2505702875506521,-0.8388866121605153,-0.6020560499889013,0.28867039758858565,-0.743335795395655,-0.46372591548000464,0.32006952795947863,-0.4171575839918073,-0.853620876261187,0.030045647596394907,-0.8676975199109127,-0.8321270929902953,0.01564082382181232,-0.8445350996178046,-0.5572119349679377,0.08063578616759774,-0.7225162785498436,-0.42386333457612074,0.12829020652568457,-0.5098969723386535,-0.7536553242809415,-0.1524304178031337,-0.7504471087723703,-1.1039197727181373,-0.2317926938923523,-0.8675918632466376,-1.3224127397522076,-0.25571933155445054,-0.9154716746216507,-1.5618748981024433,-0.2672731002206325
fire,0.0,0.0,0.0,-0.3377335722492837,-0.00102391276843708,0.17293215632072478,-0.5444387454961179,-0.15268422277387142,0.2418471893116933,-0.7533260211623449,-0.2261541557668745,0.256022488502205,-0.9276394047442723,-0.3331663715502323,0.2797355179509637,-0.39852457897197036,-0.8854924064362922,0.24599946482310553,-0.7380910237957342,-0.9925310103071051,0.24428977101623772,-0.7642101451718534,-0.7743400096816057,0.2582849234065845,-0.6919689075009747,-0.6186079628066792,0.28223544564243835,-0.39614277920324353,-0.9108406383200405,0.11593200623585985,-0.8145601965725249,-0.8802983512222285,0.08216276184174966,-0.7952288609423883,-0.606298469760733,0.08212212315628425,-0.698402240759736,-0.47108673426892955,0.09574265403944077,-0.4424607445845832,-0.8506057055652863,-0.018433474372196237,-0.8680255541103996,-0.8219518159759744,-0.07882890674188381,-0.8762803525933349,-0.5333172661374699,-0.06999134555803345,-0.793477970108361,-0.3813903264983754,-0.046001799532691234,-0.5419935868299081,-0.7413777150634394,-0.13958991763078368,-0.7830140626477782,-1.07353556689625,-0.21297008645910415,-0.8956364957744383,-1.2947323356084233,-0.24218401853731328,-0.9480769784781874,-1.5206553207341553,-0.2526642295753666
